Date,Outdoor Temp.,Htg SP,Clg SP,Indoor Temp.,Indoor Temp. Setpoint,Occupancy Flag,Coil Power,HVAC Power
1/3/17 11:30,-5.6,21.1,23.9,18.98482485,22.5,1,9376.198238,12810.31497
1/3/17 11:45,-5.3,21.1,23.9,19.33649554,22.5,1,4544.881284,7918.998014
1/3/17 12:00,-5,21.1,23.9,18.97539754,22.5,1,9389.696374,12703.8131
1/3/17 12:15,-4.875,21.1,23.9,19.66647877,22.5,1,9389.696374,12678.8131
1/3/17 12:30,-4.75,21.1,23.9,19.98347173,22.5,1,9389.696374,12653.8131
1/3/17 12:45,-4.625,21.1,23.9,20.26130259,22.5,1,8523.90633,11763.02306
1/3/17 13:00,-4.5,21.1,23.9,20.35393044,22.5,1,9389.696374,12603.8131
1/3/17 13:15,-4.225,21.1,23.9,20.59760393,22.5,1,9389.696374,12548.8131
1/3/17 13:30,-3.95,21.1,23.9,20.83763568,22.5,1,8087.954634,11192.07136
1/3/17 13:45,-3.675,21.1,23.9,20.93446357,22.5,1,9389.696374,12438.8131
1/3/17 14:00,-3.4,21.1,23.9,21.20064292,22.5,1,9389.696374,12383.8131
1/3/17 14:15,-3.25,21.1,23.9,21.43722963,22.5,1,9389.696374,12353.8131
1/3/17 14:30,-3.1,21.1,23.9,21.6186016,22.5,1,9389.696374,12323.8131
1/3/17 14:45,-2.95,21.1,23.9,21.78142925,22.5,1,9389.696374,12293.8131
1/3/17 15:00,-2.8,21.1,23.9,21.91874848,22.5,1,9389.696374,12263.8131
1/3/17 15:15,-2.95,21.1,23.9,22.03102975,22.5,1,9389.696374,12293.8131
1/3/17 15:30,-3.1,21.1,23.9,22.11261988,22.5,1,9389.696374,12323.8131
1/3/17 15:45,-3.25,21.1,23.9,22.16999734,22.5,1,9389.696374,12353.8131
1/3/17 16:00,-3.4,21.1,23.9,22.21624749,22.5,1,9389.696374,12383.8131
1/3/17 16:15,-3.4,21.1,23.9,22.25470872,22.5,1,9389.696374,12383.8131
1/3/17 16:30,-3.4,21.1,23.9,22.28209806,22.5,1,9389.696374,12383.8131
1/3/17 16:45,-3.4,21.1,23.9,22.30010014,22.5,1,9389.696374,12383.8131
1/3/17 17:00,-3.4,21.1,23.9,22.31318623,22.5,1,9389.696374,12383.8131
1/3/17 17:15,-3.4,21.1,23.9,22.31233222,22.5,1,9389.696374,12383.8131
1/3/17 17:30,-3.4,21.1,23.9,22.32076448,22.5,1,9389.696374,12383.8131
1/3/17 17:45,-3.4,21.1,23.9,22.33388749,22.5,1,5739.416728,8733.533458
1/3/17 18:00,-3.4,21.1,23.9,21.76375232,22.5,1,0,2994.11673
1/3/17 18:15,-3.4,12.8,40,20.74519615,12.8,0,442.6381355,2185.635725
1/3/17 18:30,-3.4,12.8,40,19.26526145,12.8,0,875.7798214,2618.777411
1/3/17 18:45,-3.4,12.8,40,18.26315968,12.8,0,144.7340079,1887.731597
1/3/17 19:00,-3.4,12.8,40,17.32242778,12.8,0,188.7008575,1931.698447
1/3/17 19:15,-3.4,12.8,40,16.60962581,12.8,0,75.55678201,1818.554372
1/3/17 19:30,-3.4,12.8,40,16.01048177,12.8,0,0,1742.99759
